20100101,
21.654,7.837
27.459,6.778
27.296,13.308
20.974,12.634
28.427,8.891
28.718,8.239
28.344,8.377
30.103,7.658
28.696,10.249
30.159,10.528
28.775,11.361
31.153,10.305
31.17,9.758
30.519,10.178
30.756,9.401
31.505,8.13
31.169,7.155
31.152,6.863
31.22,6.682
31.553,6.251
30.82,6.471
30.152,7.784
30.868,8.719
31.356,10.325
31.418,12.403
25.426,13.506
20.562,16.457
26.972,12.825
27.741,13.882
29.899,12.847
29.727,11.378
29.435,12.25
27.561,14.956
30.255,15.89
27.845,13.338
25.888,13.165
27.172,12.329
30.029,12.025
30.337,11.47
30.236,13.455
30.521,15.472
31.167,12.235
30.065,12.946
28.568,13.589
29.385,14.414
26.819,14.102
29.025,13.368
24.095,16.242
30.831,16.18
23.792,15.905
30.124,13.112
31.663,12.128
29.921,13.96
30.04,15.165
29.779,15.317
28.092,14.543
27.975,15.422
30.061,12.689
30.523,11.695
30.023,14.044
30.66,14.075
27.935,14.674
27.79,15.074
27.065,17.565
29.329,13.728
27.583,12.351
22.815,17.136
23.389,16.737
26.352,16.312
26.77,14.955
26.459,15.894
27.83,16.806
25.232,16.658
28.194,15.566
26.811,13.923
26.38,16.077
24.195,13.865
28.05,13.938
26.071,16.402
25.594,16.138
29.225,16.309
25.568,15.894
27.642,14.139
30.451,12.46
30.753,12.734
31.4,10.835
30.004,12.742
29.299,15.092
30.744,16.165
32.811,14.018
32.677,12.943
32.172,11.632
31.824,12.561
28.845,16.596
24.848,15.876
31.497,15.693
31.728,14.803
30.86,15.465
31.926,15.311
31.445,15.38
30.507,15.816
27.574,16.214
27.157,16.111
25.455,16.42
26.261,15.507
25.056,14.744
27.312,14.848
24.328,16.645
23.668,16.222
26.039,16.459
25.536,16.651
24.83,14.849
26.946,14.62
27.717,14.998
22.876,13.974
25.568,13.925
24.305,15.192
25.095,14.883
23.154,14.039
25.979,15.266
25.308,16.162
24.559,15.249
24.659,15.463
25.031,16.223
26.455,15.137
23.807,15.372
30.642,15.652
28.875,15.434
25.631,15.469
31.494,13.841
33.167,10.714
34.426,10.631
29.452,14.208
28.383,15.037
25.063,14.623
24.595,15.81
22.925,11.057
24.349,9.934
27.359,8.996
20.909,12.759
25.367,9.991
27.297,9.75
23.978,11.852
27.201,12.122
28.196,12.273
23.898,12.744
23.296,13.921
26.052,13.356
29.644,13.159
19.902,15.309
30.728,14.738
27.009,15.656
25.903,15.662
24.885,11.213
25.108,11.984
24.883,15.45
24.715,15.008
24.122,13.815
21.593,13.71
19.894,9.794
30.498,10.936
26.624,13.104
25.907,13.807
25.599,14.02
24.426,15.634
24.925,15.802
22.277,15.133
24.893,16.302
24.515,16.21
26.517,14.947
22.339,15.868
18.242,15.203
23.369,14.477
26.097,14.447
29.664,15.53
23.73,15.627
24.238,14.571
22.44,15.865
23.168,15.25
26.488,14.998
22.965,15.495
24.275,15.601
26.155,15.123
20.793,15.365
23.492,15.366
23.59,14.994
22.663,14.443
22.871,13.757
22.441,13.936
23.043,12.46
27.011,11.549
20.905,10.933
19.967,10.786
24.721,13.53
23.174,12.907
22.714,11.119
20.445,14.745
23.344,14.966
25,14.765
23.816,14.386
25.002,14.96
24.248,15.455
22.221,15.165
19.984,13.391
24.58,13.629
23.446,12.24
21.111,14.444
21.274,11.507
22.53,13.663
26.651,14.533
24.853,14.892
23.119,13.544
23.153,12.39
22.205,14.997
23.591,14.888
23.385,14.91
23.904,16.051
25.481,16.327
22.57,15.645
23.314,15.141
23.673,15.718
24.25,14.515
24.601,15.435
24.204,15.106
25.346,14.191
23.953,15.909
24.432,15.747
24.641,16.239
26.353,16.102
20.642,15.999
29.289,15.739
21.332,14.742
28.163,13.37
20.57,15.559
23.967,15.367
20.732,15.29
25.173,15.007
25.56,14.611
25.268,16.161
21.895,13.235
25.319,11.841
25.638,14.456
24.496,13.782
25.752,14.685
24.561,13.056
23.595,12.48
19.454,12.198
25.284,13.121
24.009,15.295
26.282,15.868
21.385,14.659
23.653,12.267
28.078,14.276
25.795,15.044
24.801,15.355
22.062,14.246
27.732,13.621
23.842,15.325
23.073,13.188
23.826,12.225
21.868,14.176
25.483,13.381
27.917,15.558
29.642,13.69
30.093,15.257
27.44,16.07
23.346,14.04
23.608,15.737
25.44,15.189
23.44,13.708
28.198,13.04
24.814,14.986
24.131,13.383
21.577,11.95
24.863,11.36
27.776,12.747
20.285,9.644
27.616,9.199
28.919,14.017
21.541,13.655
22.506,14.17
23.025,12.759
25.378,13.954
24.892,14.457
27.522,12.011
29.702,11.13
28.452,13.484
27.686,14.441
26.159,15.597
26.338,15.671
28.049,14.592
27.812,14.587
28.548,14.061
28.615,13.273
29.413,12.852
28.432,12.084
28.264,12.904
29.089,14.797
29.18,16.439
29.545,15.018
29.319,11.999
29.433,10.958
28.739,12.413
28.804,12.548
28.699,14.239
28.75,12.751
29.361,12.273
29.068,10.795
29.476,8.849
28.9,9.303
28.932,11.199
28.883,11.62
28.346,10.695
28.753,10.597
28.989,10.291
29.337,9.295
28.966,8.817
28.473,10.516
29.217,11.76
29.6,9.707
29.503,10.133
26.542,11.183
28.747,12.556
28.979,12.289
29.588,11.413
28.383,10.217
28.183,10.651
28.204,8.932
28.476,8.376
29.07,10.849
29.221,10.394
29.147,9.043
28.987,8.016
29.079,8.771
29.644,10.331
28.227,12.641
29.046,10.299
29.284,10.967
29.079,10.799
30.148,8.97
29.845,9.399
29.975,8.334
29.212,9.35
30.264,9.838
30.418,10.456
31.048,7.943
29.633,5.875
29.058,9.507
28.463,12.306
29.442,11.129
29.981,8.253
29.809,7.973
28.76,14.383
28.19,15.194
29.306,13.093
29.812,10.057
30.814,8.284
30.84,7.678
29.2,8.645
27.839,9.572
23.573,10.591
28.478,12.366
28.732,11.816
30.223,10.674
30.324,13.137
28.95,12.87
27.883,13.516
25.239,12.461
28.914,12.1
30.985,11.06
25.98,12.433
29.539,15.474
22.273,15.288
25.704,12.519
27.137,13.75
21.783,13.386
28.682,14.374
24.867,13.853
29.453,15.173
23.511,15.17
28.907,15.37
27.423,14.277
29.363,12.614
28.69,13.118
29.342,14.219
29.122,15.232
30.215,9.831
31.023,5.769
30.558,6.59
31.432,7.806
31.575,9.524
31.562,10.265
31.107,10.398
29.503,12.785
25.615,12.256
30.762,15.176
21.047,14.646
22.878,11.854
26.619,13.833
25.877,15.583
24.652,15.597
22.884,15.423
27.261,15.156
29.742,15.271
30.11,13.447
29.471,15.172
29.486,16.189
31.292,12.988
31.254,12.718
28.643,15.524
24.898,14.912
24.17,14.094
30.412,11.795
30.995,11.797
28.633,15.136
28.499,15.946
28.703,14.683
27.485,12.411
30.217,12.766
24.197,17.715
25.221,17.453
25.36,17.647
22.066,15.624
24.557,15.599
24.655,15.015
25.787,14.451
