19930101
25.77,10.66
25.52,10.11
25.96,9.72
25.73,10
26.38,10.01
26.03,8.94
25.49,10.07
26.63,11.38
26.32,12.65
26.41,12.33
26.58,11.41
25.06,11.81
25.09,10.58
24.76,11.98
23.83,12.55
23.44,12.96
23.17,13.94
24.56,14.13
24.54,13.01
24.21,14.27
23.94,11.12
25.12,10.46
25.85,12.39
23.97,13.37
21.62,13.57
23.96,13.31
26.26,13.27
26.2,10.41
26.28,10.07
26.3,13.55
26.28,13.34
24.63,14.25
25.65,13.21
25.76,13.02
24.14,14.06
22.9,14.2
23.85,13.34
24.7,13.44
23.17,12.58
24.15,13.26
23.85,13.83
21.22,14.08
23.69,13.65
25.92,12.57
27.3,11.68
27.61,10.76
27.99,10.43
27.41,10.76
27.95,10.79
28.08,9.85
28.8,10.27
28.45,9.83
28,11.15
28.81,13.31
28.81,13.96
28.15,13.37
25.49,14.94
26.87,14.66
27.25,13.74
28.48,9.87
28.75,7.2
28.34,8.79
28.25,9.26
29.05,10.67
26.91,14.47
27.35,14.23
27.66,14.52
28.91,13.3
29.12,13.45
29.04,13.39
29.55,14.48
29.68,12.3
29.84,12.87
30.08,12.33
30.01,11.93
28.05,12.99
26.15,15.62
29.29,15.18
30.17,14.88
29.38,13.56
28.51,13.48
28.33,13.54
29.82,12.65
29.61,13.24
29,14.33
28.8,15.38
27.93,15.6
27.95,15.68
28.21,15.53
26.16,16.12
26.8,15.43
27.33,15.43
26,15.43
23.83,16.09
24.28,15.37
28.69,14.19
27.93,14.59
27.53,15.48
27.72,15.43
28.98,16
28.07,16.07
25.62,15.74
24.51,15.57
21.12,15.19
24.73,14.24
22.84,14.81
24.51,13.94
25.62,14.01
26.15,14.88
25.39,15.95
23.4,16.33
23.8,15.12
22.59,15.86
26.51,15.07
24.96,15.04
22.69,15.53
20.66,15.12
25.29,14.17
23.44,15.96
24.37,14.55
25.14,13.85
25.22,12.99
25.9,13.6
25.08,15.11
26.22,13.58
24.64,13.64
24.98,15.92
26.45,14.49
